partner_id,zone,avg_weekly_earnings,historical_claim_rate,forecast_rain_prob,forecast_heat_prob,historical_disruption_frequency,target_premium
P0762,Zone_B,1779.97,0.0670560243445403,0.6493788202366224,0.049308987109824676,0.1711344987700027,40.26
P0763,Zone_A,3297.25,0.06699490847758786,0.6688765310406853,0.2574792164924693,0.1256048778196341,82.64
P0764,Zone_B,2076.52,0.019241378179633818,0.7986557803566365,0.13566146716037775,0.19085209112096352,54.01
P0765,Zone_A,2004.3,0.0588348747557271,0.9327529390603132,0.2600480402524339,0.2509512226208688,60.71
P0766,Zone_C,1423.3,0.025539733830784075,0.020137848949289827,0.3850580557189617,0.0842871220381858,22.37
P0767,Zone_A,2180.52,0.12315292940129109,0.15378370551321618,0.9429827840711357,0.19517477113857123,56.32
P0768,Zone_D,1838.46,0.14267632363502591,0.886171294055993,0.6103760597816921,0.176377190097466,61.56
P0769,Zone_D,3321.01,0.020124306536111403,0.45851856218701537,0.8349737856829623,0.0860196965032999,93.4
P0770,Zone_A,3004.91,0.1437161290208382,0.5645906389334635,0.7103515007123322,0.2059996213822456,89.49
P0771,Zone_A,2155.92,0.08316072390714431,0.6630272037231474,0.11250313052663174,0.11841010446519291,50.1
P0772,Zone_A,3626.22,0.05193919491354234,0.6790666044956374,0.7359204063739488,0.17195857963600314,113.43
P0773,Zone_A,2990.88,0.02076069053866289,0.9317404033165082,0.27509888155912443,0.07056808106926547,86.31
P0774,Zone_D,2337.58,0.08008739752985848,0.9969494174116696,0.6391078469947064,0.16489601430340578,82.42
P0775,Zone_B,1250.3,0.1212321762287048,0.7201574609309402,0.3409619736429885,0.1266158670107051,33.9
P0776,Zone_A,3645.47,0.10899210681733773,0.2872212092051508,0.9976722632646592,0.2555953027963386,105.89
P0777,Zone_A,1805.21,0.017031641604956328,0.8797524022943436,0.2635514794967778,0.06424468174934207,50.22
P0778,Zone_D,1677.3,0.02020625695150649,0.04922091454076161,0.27913047077426967,0.1546518187295825,25.92
P0779,Zone_D,3011.29,0.06640225956856918,0.2310808528744962,0.9306722555623983,0.1646078560328595,79.64
P0780,Zone_C,3719.88,0.05134066916671206,0.8973857174637149,0.02464440463632267,0.2312515190747797,99.36
P0781,Zone_A,3192.14,0.042533805227846694,0.25619151443935495,0.6966889878731969,0.19357189377255274,77.18
P0782,Zone_C,2781.95,0.0493406298472199,0.22065105962174847,0.7253263907358781,0.21680308429854528,67.23
P0783,Zone_D,2797.38,0.12248758406156383,0.13812529314024724,0.8363785774103993,0.24426232141293902,69.07
P0784,Zone_D,2926.71,0.14009192750845953,0.8591117576469165,0.9744393106384753,0.2655507434145472,111.58
P0785,Zone_B,2879.46,0.0667143772338593,0.5000582591910867,0.9756019191566524,0.12846887418061764,89.27
P0786,Zone_A,2640.6,0.13685554029854957,0.6748932030541548,0.0652767575664639,0.18450567634097575,62.33
P0787,Zone_C,2552.1,0.055009398174703475,0.23906638407502967,0.8218393227529025,0.26002701960979996,66.32
P0788,Zone_D,2468.7,0.07670117808813082,0.7580404210112165,0.6463099336573813,0.2973627827412641,80.41
P0789,Zone_D,2123.02,0.04164405969423996,0.7600055449620985,0.6473421343730912,0.2723798277609408,68.52
P0790,Zone_C,2359.66,0.09966664590461814,0.31259802490830013,0.1283499266146948,0.14286681565609421,42.67
P0791,Zone_B,1653.52,0.14705735612447324,0.41068263301028285,0.6501871664456533,0.0987916293046626,42.58
P0792,Zone_D,2450.83,0.094489033446073,0.20969027743020086,0.9824825806012478,0.1723481343516472,65.93
P0793,Zone_A,2005.7,0.060093971775896836,0.9765610233229043,0.911818569539447,0.23541036295901058,77.6
P0794,Zone_D,1948.21,0.10069444243867395,0.6456025770584116,0.4391306608048505,0.1731422676883244,53.36
P0795,Zone_A,2589.95,0.02720889498515426,0.9345438807155155,0.03994797328609434,0.1707952158284171,69.69
P0796,Zone_C,3196.0,0.1344122712371558,0.30338554362913317,0.36229349000020483,0.25955760527045013,69.72
P0797,Zone_A,2959.16,0.08043175310917708,0.7818909129968897,0.8263903116005552,0.1403509447667966,100.23
P0798,Zone_C,1714.75,0.07290896388554988,0.765858643884742,0.701499101465166,0.2649486687029114,56.73
P0799,Zone_A,2005.19,0.09202107038349268,0.6916556518665415,0.4593436555939564,0.15170120023793088,56.47
P0800,Zone_C,2970.39,0.09746974079051633,0.9656389752668004,0.055101535158831094,0.13205827641958484,81.86
P0801,Zone_A,2008.76,0.02004861287171182,0.39355533610631555,0.4268947278233026,0.16349747779992474,45.82
P0802,Zone_B,2387.68,0.10556641097127632,0.1307173235897573,0.4690249397178835,0.24061173966871713,47.91
P0803,Zone_A,2775.03,0.04387043524417414,0.6717088592440608,0.928555532894136,0.08150050696599857,90.79
P0804,Zone_A,2015.83,0.10995336855092255,0.7293098004772062,0.6410861035821595,0.09910480396800435,61.67
P0805,Zone_B,2552.69,0.12515487121378754,0.5750605734588147,0.3116529166546489,0.287861206415773,65.72
P0806,Zone_D,1832.99,0.12255419105735282,0.20681789313339627,0.5253182644507214,0.09387290684533935,38.23
P0807,Zone_D,2199.32,0.08735013543710446,0.5044559416693554,0.06605530782216007,0.19193182948276366,45.63
P0808,Zone_A,2659.89,0.08282378492350514,0.3121897365691294,0.9725682356497368,0.19482861666548446,75.96
P0809,Zone_B,1703.5,0.03000263458751764,0.42746652816668906,0.360059901930726,0.1724061155125612,38.6
P0810,Zone_A,2720.24,0.11854846105643897,0.6452185758446639,0.4778673549131358,0.21118631214420464,76.77
P0811,Zone_C,2490.18,0.04799731326254001,0.7452147426908345,0.3552839742369226,0.10745668144940461,67.83
P0812,Zone_C,2776.24,0.0795373591945125,0.23222469090134312,0.6825117301162001,0.18816556694418707,65.88
P0813,Zone_A,2611.96,0.049798373009852334,0.40532536064695335,0.662232158329593,0.1430433138117243,67.32
P0814,Zone_D,3182.07,0.02873597081995704,0.2691615709916292,0.7153223105291356,0.21541681490729725,78.69
P0815,Zone_D,2562.61,0.09813807756484311,0.19863161386186912,0.26814322961192083,0.08530588584328737,44.77
P0816,Zone_A,2285.3,0.017606484875206534,0.7833872199958384,0.315668481164066,0.19271935420986908,63.84
P0817,Zone_A,2561.15,0.11481033277766799,0.9092526944369924,0.12525123109620795,0.09631758884583093,69.87
P0818,Zone_C,2771.65,0.05446215133655633,0.3702321856845767,0.6555099718461126,0.1196607657787591,69.19
P0819,Zone_D,2524.43,0.010018857020627945,0.7512789243737669,0.03979712733565255,0.10467745008089581,59.01
P0820,Zone_A,2520.3,0.08155807949321216,0.8969952893644111,0.5976823355234591,0.09570944496720428,82.2
P0821,Zone_C,2149.0,0.016559267193864437,0.8461242105302316,0.8696958848516338,0.25642773789016676,77.56
P0822,Zone_D,2168.55,0.048663738094925926,0.1828133885392259,0.8908321482896335,0.12142689191522259,53.74
P0823,Zone_B,1798.7,0.10897670824380025,0.9562918815133613,0.4490377603699617,0.2817809454661123,60.04
P0824,Zone_C,3374.79,0.01877654702706122,0.37667644042946247,0.45930368821307377,0.29248163133629773,80.84
P0825,Zone_D,1878.07,0.12750738892984032,0.33924066117383633,0.07696918300801736,0.19281511748427432,34.56
P0826,Zone_D,2153.55,0.010534789172201636,0.062431327277780335,0.6707650254430357,0.0857502806664316,42.59
P0827,Zone_C,2140.8,0.04455534168826631,0.486173654104883,0.8212594203728455,0.1436370608448953,62.0
P0828,Zone_B,2947.46,0.11372656786128998,0.10901361564092871,0.24465505460471304,0.2494330658370535,50.49
P0829,Zone_C,2352.53,0.05427782096210295,0.248539820927426,0.42130088163336465,0.14184768217426763,47.95
P0830,Zone_D,3123.87,0.024264934329241893,0.3169426217672814,0.8388393367652703,0.07175430457569719,80.62
P0831,Zone_A,2163.25,0.0604327486320599,0.808826323491684,0.877120467662288,0.18919622773204697,76.19
P0832,Zone_A,2639.5,0.04785506009383357,0.8754886503958965,0.24317998026422594,0.2612802128740087,77.09
P0833,Zone_C,2082.33,0.12797966630247767,0.3024663174614697,0.5505706345413642,0.24898159678587561,49.87
P0834,Zone_D,3572.57,0.05386870846192004,0.8586981212445739,0.19249315063582706,0.09378078503258831,96.51
P0835,Zone_A,1906.2,0.120450546048641,0.8572309373697911,0.10187876413955654,0.2181911536031167,51.78
P0836,Zone_D,2654.91,0.13486210027350284,0.7646509503848735,0.9111205013919575,0.10512606585891178,91.72
P0837,Zone_C,2816.89,0.07073443874071413,0.14669511401518154,0.8205075042321092,0.10455188363804306,65.67
P0838,Zone_A,2706.9,0.13739204013961487,0.690322846900729,0.7600349018031739,0.2685179433262963,88.96
P0839,Zone_D,2407.36,0.06282452755484699,0.9450240645805688,0.04876631881314042,0.11241723818505754,64.65
P0840,Zone_A,2435.09,0.14497097830861513,0.6825404787671571,0.8437287927102575,0.1158118366295028,79.27
P0841,Zone_C,2521.91,0.02250053343358021,0.33161684910783396,0.43804407590538375,0.05016334769032489,53.1
P0842,Zone_D,2426.5,0.10618269731045397,0.5005793174308313,0.34239512329585964,0.2676672585313794,59.9
P0843,Zone_A,2981.94,0.07913396566397,0.6457250433510536,0.5464763610253764,0.24814870330228367,87.05
P0844,Zone_C,3605.26,0.06427083276379059,0.5105704087285036,0.09135324272355583,0.20683223377266952,76.35
P0845,Zone_A,2221.25,0.09857966302480412,0.11995294173096982,0.7566465493523988,0.23756644098471058,51.74
P0846,Zone_A,1815.1,0.10853999282880634,0.31206404465202064,0.5824350768882959,0.08801214185612295,41.97
P0847,Zone_B,2455.86,0.010610857751043272,0.8023960305536325,0.18659009687316752,0.16458089864689385,64.92
P0848,Zone_B,3789.85,0.033373432424607816,0.8614180460955174,0.1882321997690456,0.13780484683719524,103.38
P0849,Zone_C,2098.16,0.1098264470888046,0.13730003271557023,0.18424865157267423,0.07344413156425413,32.38
P0850,Zone_B,3319.56,0.10329395790094889,0.9523867523987246,0.057002387551933986,0.17153262130373104,91.98
P0851,Zone_C,3338.85,0.1452466507180148,0.32882261784860933,0.5877984493716848,0.28018491258565886,83.93
P0852,Zone_B,2223.21,0.1165452906351096,0.66231373873072,0.8403481775885081,0.06001477976267362,70.31
P0853,Zone_A,2784.49,0.14310817908238732,0.7518251459566812,0.0174982139873886,0.12286522837344847,66.26
P0854,Zone_C,3314.2,0.10835567021487295,0.8119462346378834,0.04900464497127355,0.10188523405142587,82.28
P0855,Zone_C,2310.44,0.05172730920952204,0.9457497022259301,0.5727702766869458,0.10953666341642408,76.45
P0856,Zone_A,2398.21,0.024751089115119904,0.3129195480288226,0.8194956853860523,0.2771086379698438,65.13
P0857,Zone_C,2209.16,0.11945534086829096,0.8585064545515545,0.3267388905686336,0.16701726355857255,65.11
P0858,Zone_C,1992.62,0.10018089100662822,0.13168690343620704,0.34961439880772216,0.1665748532349547,35.94
P0859,Zone_B,2175.36,0.016746041735061473,0.7050409063535927,0.5963464974967759,0.24014391061382057,66.19
P0860,Zone_C,1888.03,0.060407065226136966,0.7419777295139859,0.274212889124147,0.08862305100123145,49.3
P0861,Zone_D,2517.04,0.14395197416780006,0.6777232412013204,0.02660836607768413,0.1718163385250127,58.18
P0862,Zone_A,2115.01,0.08005616039942816,0.252314736135153,0.7352285181015961,0.15749630353026495,51.69
P0863,Zone_B,2616.89,0.07058207904275864,0.8730431470152034,0.6256499129414531,0.19922767263666402,87.28
P0864,Zone_B,1722.05,0.07407794472230114,0.168858463370395,0.5807559990556591,0.29988942581260963,38.52
P0865,Zone_D,2665.44,0.039243581360722916,0.05363479152083084,0.7416841289918231,0.2423622235205118,58.25
P0866,Zone_A,2916.76,0.06161900392107133,0.7174649906119122,0.6752308375620375,0.1494664257543568,90.49
P0867,Zone_A,1503.13,0.06177385583820472,0.4754757152327337,0.20588198817832115,0.25688826306851176,33.64
P0868,Zone_B,2687.03,0.017329702826246136,0.8490980199586761,0.35248104694335114,0.09267709082812005,76.92
P0869,Zone_C,3113.83,0.11745946799250855,0.38339714105825895,0.126110141678625,0.057615921577240034,57.85
P0870,Zone_B,1895.18,0.06831062046654304,0.16827858850771282,0.12985701341788103,0.10111209311606827,29.06
P0871,Zone_A,3336.29,0.12510518415429925,0.8364421924698697,0.6761957463565392,0.13510288902856493,110.36
P0872,Zone_D,2709.51,0.12904872015678534,0.5489096316400717,0.8586001069824982,0.17764518936489,84.06
P0873,Zone_B,2147.49,0.039679167657812126,0.1891957923903549,0.962732583861139,0.20378228513529995,56.63
P0874,Zone_A,2472.12,0.10202948750381799,0.7203839985864458,0.6283471175494444,0.2776514293036054,78.36
P0875,Zone_B,2779.16,0.07611945258281742,0.5111136384895005,0.18410132336095697,0.17746350238761444,61.45
P0876,Zone_C,2538.0,0.1332219433090079,0.6043129822403198,0.1056503454489307,0.17531891115643233,58.05
P0877,Zone_B,2769.38,0.040203695084703575,0.4608983382065819,0.8128509715367578,0.06256075245574554,76.96
P0878,Zone_B,2039.66,0.10489384804340618,0.8287089838180064,0.5787564763599993,0.058727888164055955,63.42
P0879,Zone_A,2584.68,0.09508529711538115,0.8295627156830498,0.6182850210137198,0.187789990479093,84.2
P0880,Zone_A,1793.14,0.05134220686005659,0.7093888218243862,0.7814620887547092,0.15954465331208612,57.76
P0881,Zone_A,2444.39,0.029124126511164167,0.10540137739646227,0.7032772277324516,0.25979509874507467,54.56
P0882,Zone_B,2048.05,0.1012295664668187,0.8388538619040689,0.8344582528560966,0.0901698961779613,70.78
P0883,Zone_C,2132.24,0.11340364413852629,0.6710129805329098,0.05621390545987848,0.0562429155292624,47.58
P0884,Zone_D,3118.05,0.054187828126868995,0.6970241660042995,0.7475206367465048,0.16225969198253148,98.65
P0885,Zone_D,3045.66,0.10027656456312392,0.36298284040387163,0.8508527573220954,0.10936963918806437,83.13
P0886,Zone_A,2804.57,0.06531832706561046,0.8792795561570067,0.28613504245831434,0.062403593334709365,79.26
P0887,Zone_A,1953.84,0.10984896365956646,0.7253716002348575,0.6404472739932529,0.23114957171190725,61.7
P0888,Zone_B,2341.8,0.03789013848516743,0.11259046652919447,0.3141620638369721,0.07789824998931187,38.28
P0889,Zone_D,3106.55,0.1346301003690644,0.40777803440616267,0.957971066482454,0.2020798750019429,93.74
P0890,Zone_A,2570.86,0.05023734350518116,0.8863803619601417,0.03342357243550376,0.12026243754172229,66.19
P0891,Zone_C,3659.66,0.0614900382858614,0.047196701697378995,0.579792843832955,0.09337401258875551,68.46
P0892,Zone_C,2696.66,0.01813287329124897,0.9614166196420495,0.1665035470495151,0.14493788072982938,77.16
P0893,Zone_A,2596.02,0.02561170972497869,0.6791625683195628,0.7122202051771587,0.2503614440557384,81.82
P0894,Zone_A,2345.44,0.08222066637972593,0.6313759776433766,0.17589028341866209,0.1480233942261432,55.65
P0895,Zone_D,2566.77,0.047462974741916006,0.2705592564879914,0.23538326189835757,0.23769241230276394,49.4
P0896,Zone_D,2423.77,0.12696723160390722,0.24879178873917707,0.4943708110457581,0.08137157419978767,51.07
P0897,Zone_B,2854.05,0.012057074411693538,0.9420582194885955,0.9148349499968781,0.2431928549162698,108.58
P0898,Zone_D,2978.35,0.06307316681407106,0.29827245423412274,0.21171437214797084,0.10923333122666216,54.92
P0899,Zone_C,2107.01,0.057228376547672974,0.7755052967189994,0.14424002111810352,0.21934828247221821,55.04
P0900,Zone_C,1834.38,0.012705868328464145,0.39312179820707915,0.7589768318540306,0.19144538871024908,49.49
P0901,Zone_A,1581.9,0.02741157586007143,0.13925407078470398,0.500619532333931,0.2822861793029218,32.59
P0902,Zone_D,2754.0,0.06790997448860893,0.01071529769535895,0.9117851123817714,0.14683062949382852,62.13
P0903,Zone_B,1948.32,0.07900104182264252,0.5442573370152508,0.14661455715984228,0.06654129720861011,41.53
P0904,Zone_C,1423.55,0.06660056461568167,0.9757788185489327,0.6459278930230393,0.05478887138781323,48.5
P0905,Zone_C,2694.29,0.08433127497769312,0.3691361938092045,0.23287914615181504,0.2567146402431883,56.83
P0906,Zone_B,3746.5,0.0933184344867954,0.35719233399304484,0.1567604286516393,0.18118390941535806,72.75
P0907,Zone_B,2496.96,0.011389334957896988,0.3440916178494421,0.6834294151572705,0.2438110129587373,64.18
P0908,Zone_C,2919.25,0.07497332232349053,0.5205438373048584,0.5936846199087332,0.10860640000287868,77.72
P0909,Zone_C,2540.91,0.14488989372426236,0.44066488342429355,0.7548274583623312,0.13627093637830845,70.58
P0910,Zone_B,2450.56,0.0826645192181368,0.8799146267270145,0.30946257644618236,0.05752596805282974,70.04
P0911,Zone_C,2959.54,0.10485591744425343,0.5055207917234903,0.44797165638218994,0.29037308114352806,77.56
P0912,Zone_A,2354.86,0.05366094010836365,0.5077578381885688,0.4054716763304185,0.21696697667520337,58.73
P0913,Zone_A,2633.7,0.11835879294138674,0.1383715947205566,0.9840894639665142,0.28330127193982657,70.49
P0914,Zone_B,2660.85,0.1182090074626561,0.982739540910386,0.2922489567393879,0.11637410185726808,81.51
P0915,Zone_D,2165.95,0.08298144667157945,0.24997289086882968,0.2948172383467669,0.2028659028064152,42.22
P0916,Zone_B,2996.02,0.1466419352590899,0.07336406745960267,0.3545482088286074,0.21962499207315944,53.25
P0917,Zone_B,2412.52,0.027577030066771473,0.6631462489752088,0.5645940812903215,0.1293874250643971,68.83
P0918,Zone_D,2122.13,0.01237267308454134,0.5953663701568727,0.25232274426374524,0.2620273087539075,52.42
P0919,Zone_D,2768.25,0.11782214964599343,0.4151456539927457,0.9152899403792739,0.28679036572506195,84.13
P0920,Zone_D,2050.77,0.12300177523108353,0.42219223388067806,0.2656855648662635,0.2712137794240011,46.36
P0921,Zone_A,2514.09,0.026829012076880675,0.7850639210464312,0.8958157315601947,0.23476674398484315,88.74
P0922,Zone_C,2495.44,0.047181596614204846,0.19571264009964906,0.10347506364658465,0.11936616993123851,38.72
P0923,Zone_A,3042.95,0.012457330871328047,0.8202533189448897,0.6565627023996523,0.12040401052640794,97.42
P0924,Zone_C,2737.35,0.05106320550927906,0.6487471138950182,0.9069855184382437,0.29084008011150947,92.51
P0925,Zone_A,2487.49,0.118239862348614,0.4189697737795244,0.16874943839822953,0.05257112398392301,48.81
P0926,Zone_C,2908.88,0.08251447387976105,0.4580286165838686,0.968326960099255,0.22901249331053614,90.5
P0927,Zone_A,3195.1,0.05873338304356033,0.2566472071860958,0.4528833604155117,0.22656154063881556,68.98
P0928,Zone_D,2778.91,0.06204350128688624,0.7521143326969748,0.9457151084410245,0.20567238523744935,98.03
P0929,Zone_B,2505.18,0.010189507600165541,0.5128747423052678,0.676820043630047,0.29752721152171646,72.02
P0930,Zone_A,1844.08,0.05197207385913302,0.3208545427498436,0.30158686987355154,0.12796985894093132,36.85
P0931,Zone_C,1967.44,0.10050422382931025,0.5960501157609502,0.18830252491710642,0.13499296594831206,45.8
P0932,Zone_D,2347.39,0.14638722213428998,0.995734452051323,0.3037350462250994,0.06973485073663889,72.11
P0933,Zone_A,2195.24,0.1285885157777459,0.43526227965655384,0.09301740926267499,0.16069953413593435,43.64
P0934,Zone_A,2406.51,0.013303295050374078,0.9206914007786196,0.14386796634332977,0.11526213155871202,66.02
P0935,Zone_D,2528.32,0.1357984846544775,0.3450168399245661,0.10466044034648114,0.13584667554441104,46.54
P0936,Zone_A,2764.85,0.11964777786180762,0.054732706924985886,0.42294354374155774,0.25864294756390693,51.15
P0937,Zone_B,2464.75,0.11925265729993724,0.20424210636842888,0.7955783762575864,0.28387112838187395,63.01
P0938,Zone_A,2743.25,0.0741194062605,0.4186951433276842,0.1413835542163402,0.09643326800129641,53.39
P0939,Zone_B,2532.24,0.06572074101363039,0.219634928594569,0.13032043317233588,0.14312723288836648,41.75
P0940,Zone_B,1512.27,0.052408202036646964,0.0002270382182555375,0.6434289495173308,0.2821576405288485,30.54
P0941,Zone_D,2030.33,0.019197280253611206,0.9150015377475272,0.19718298196806627,0.06545211517230566,56.05
P0942,Zone_A,2427.96,0.04195295088911787,0.843879411230929,0.0976100381089916,0.07309013202784463,61.73
P0943,Zone_D,1895.15,0.04452450889692344,0.7422922314869471,0.16684857820557764,0.09069774730155734,46.97
P0944,Zone_A,2799.96,0.07777078975942821,0.16781459564602863,0.9237313958767761,0.19880320853171868,71.88
P0945,Zone_A,3265.38,0.11464221692353714,0.12036357620998606,0.8214712527761908,0.08761806775149937,74.92
P0946,Zone_C,3109.38,0.07633337597571252,0.06760474947238315,0.3540645623550941,0.2920190953626834,55.88
P0947,Zone_A,2393.28,0.018098222922602485,0.7240291887729212,0.6558207673273928,0.1616786318146301,73.76
P0948,Zone_D,3245.36,0.14409057213834853,0.9288079606878853,0.5372756736680381,0.1753794900875416,108.03
P0949,Zone_B,2574.33,0.14198140467317572,0.430535820913037,0.6771242634825639,0.11166465395135163,68.16
P0950,Zone_A,2331.46,0.11992653604077716,0.11914067199604816,0.6826711524627593,0.1677400631086834,51.11
P0951,Zone_C,2193.3,0.14878590621899088,0.5123928207321066,0.6287340150599929,0.2154784081592529,61.55
P0952,Zone_D,2348.77,0.0862275265920368,0.34883190745863013,0.2661013685373086,0.23779428423851068,49.38
P0953,Zone_A,2305.91,0.14478756903544884,0.3748249243499977,0.03900642076281813,0.23846702067747827,43.7
P0954,Zone_D,2585.21,0.020584705686345108,0.6213306241557073,0.4555667819901088,0.1944727781735221,69.92
P0955,Zone_C,2580.29,0.06119530475659198,0.7187181132622024,0.8909738846907038,0.2760899437484643,89.39
P0956,Zone_C,2501.52,0.04155337752094722,0.11060359887316085,0.5694972585185759,0.25435196182652736,52.04
P0957,Zone_D,2718.47,0.0374166317787978,0.035590230806476386,0.8323910417019079,0.23926202867465635,61.5
P0958,Zone_A,3095.32,0.029712412844974646,0.9943303026857149,0.9916243429612281,0.06390138042011516,118.98
P0959,Zone_B,2974.78,0.09713790981923952,0.23272834891555183,0.16361620413827627,0.05171949055491233,49.05
P0960,Zone_C,1757.55,0.11938505980462269,0.053830524908459076,0.6917776391419823,0.10311181929886824,35.97
P0961,Zone_A,1223.04,0.09096177591885048,0.18987532909591998,0.6742935737000246,0.21588089847836306,28.4
P0962,Zone_A,2967.16,0.030574779342349354,0.03895784634846422,0.9799554473582784,0.15279937222063644,70.4
P0963,Zone_B,1816.56,0.12355732779068591,0.39181089461717167,0.9856007339528003,0.15060156482482795,54.12
P0964,Zone_C,2387.62,0.09903365900292198,0.8024017844513243,0.6866786117241295,0.2711467220574034,80.33
P0965,Zone_C,1914.94,0.06434319885777937,0.3412444497577206,0.24361479198219427,0.27389071203295967,39.89
P0966,Zone_A,1599.01,0.1043782413750488,0.44418340687836655,0.798555838130599,0.2772938160133964,46.89
P0967,Zone_A,2770.73,0.0463866970939966,0.6755867735674388,0.1070291342110381,0.12846951912875682,64.58
P0968,Zone_B,2879.58,0.058326909189189466,0.5088940700698802,0.7806993041716287,0.22276395318481546,85.02
P0969,Zone_B,2211.74,0.13844801803847862,0.8614456860213242,0.9101961241446964,0.11790829531859241,80.07
P0970,Zone_C,1204.48,0.050670630793998854,0.8660356750457565,0.38283339476843525,0.09765245826861245,35.45
P0971,Zone_D,2226.88,0.07579835754211112,0.009910695491153643,0.6306352949830805,0.0961581143368423,41.86
P0972,Zone_C,2695.9,0.13461975923544203,0.7780463064831992,0.4301427320968263,0.1355269052158985,78.81
P0973,Zone_A,1760.54,0.10908098903745383,0.46073360024167387,0.43776505498812845,0.15748940494495545,42.82
P0974,Zone_C,2591.68,0.018708451663058387,0.9888405413036631,0.31037088910812005,0.2577372927637671,82.11
P0975,Zone_D,2492.35,0.030622426199055842,0.48323207587543515,0.7621296204503246,0.07997277336817803,68.89
P0976,Zone_B,2789.65,0.011097822708068354,0.9868959453882975,0.9361765641665052,0.23373146184872357,108.63
P0977,Zone_D,2559.79,0.09832905063208286,0.7545693612057366,0.9407508592344611,0.18286372854732635,90.15
P0978,Zone_D,2013.47,0.07267427955745856,0.24860488461330632,0.17478128487493383,0.12198633566899812,34.92
P0979,Zone_D,3098.29,0.028798479126318575,0.5383949792869577,0.874743649656566,0.17320489613320617,94.85
P0980,Zone_B,2420.74,0.14411077694794786,0.9921356394785827,0.7374314414271221,0.12498551744425566,87.87
P0981,Zone_D,2486.35,0.08415236135238677,0.8575306077519237,0.25283740069028926,0.1990204888095765,71.32
P0982,Zone_D,2033.37,0.043865061175804486,0.0973668937912211,0.06728461292151455,0.15846098071381104,28.08
P0983,Zone_D,2278.36,0.08008449996165905,0.7063719968099961,0.26799726688437797,0.09110138226971969,58.25
P0984,Zone_A,2057.6,0.10514684658291508,0.34557958587081306,0.9122082367815256,0.07914576863892418,56.64
P0985,Zone_D,2413.53,0.020673490516299027,0.006982261880348117,0.6331786748957723,0.18667392051803255,46.55
P0986,Zone_B,3355.85,0.04845853410670488,0.4034809690269996,0.7210546608978718,0.2756032583215259,92.31
P0987,Zone_D,1814.05,0.12297516872375909,0.2347544217249713,0.25715235110909584,0.1359894216394214,33.42
P0988,Zone_D,1693.22,0.07435308185637256,0.8188692705204715,0.7193881555748203,0.23325002680565582,57.4
P0989,Zone_B,3235.59,0.08652079988452127,0.3373306088457655,0.028121506277923758,0.21466533873494176,57.59
P0990,Zone_D,2395.34,0.07059424030932569,0.8275236939538171,0.3753213457730138,0.28288872857737024,72.55
P0991,Zone_B,2165.46,0.016145991970020715,0.0005979388347953085,0.6267533485423312,0.25524525432478523,42.52
P0992,Zone_D,3019.95,0.033204969174821825,0.30781915002611915,0.14609656554132022,0.19165131472636576,55.4
P0993,Zone_B,2197.19,0.07237582942386472,0.24116521430776194,0.8230035744469347,0.21425762455852682,56.55
P0994,Zone_D,3413.0,0.039285965157109894,0.23356736106861098,0.23503129881191864,0.2745966166460087,64.54
P0995,Zone_D,2838.96,0.016997064012355022,0.0681866197654627,0.6522811128184463,0.1498796961467337,57.31
P0996,Zone_A,2256.04,0.1281109529672553,0.18712427041050173,0.4051971425753297,0.13169867646444433,43.82
P0997,Zone_A,3578.65,0.1473669540829762,0.5555495698856199,0.5960435954776472,0.05270277090879909,96.81
P0998,Zone_D,2197.14,0.1210400023595435,0.2913610728377445,0.10745055262890812,0.2566377685478661,40.62
P0999,Zone_D,2871.05,0.12952988903865337,0.41739478232914795,0.016912799921607324,0.2502451751008412,55.7
P1000,Zone_C,2649.65,0.04387679824438635,0.3768668803471885,0.9095644273803012,0.07611362952503785,73.47
